visType,framing,dataSize,truncationLevel,trendDirection,slope,id,index,training,rt,timestamp,qTrend,qSeverity,correct,firstX,lastX,x0,x1,x2
bar,trend,2,0,-1,0.25,5c0d30d9395bab0001eefbd3,30,,12849,Thu Mar 14 2019 15:41:56 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.875,1,0.875,
bar,trend,2,0.5,1,0.125,5c0d30d9395bab0001eefbd3,31,,7205,Thu Mar 14 2019 15:42:05 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.5,1,0.25,5c0d30d9395bab0001eefbd3,32,,11515,Thu Mar 14 2019 15:42:18 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,5,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.5,-1,0.125,5c0d30d9395bab0001eefbd3,33,,11040,Thu Mar 14 2019 15:42:31 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,3,0.25,-1,0.125,5c0d30d9395bab0001eefbd3,34,,9407,Thu Mar 14 2019 15:42:42 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.962523067,0.916666667
brokenbar,trend,2,0,1,0.125,5c0d30d9395bab0001eefbd3,35,,8404,Thu Mar 14 2019 15:42:52 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.6125,0.55,0.6125,
bar,trend,2,0.25,-1,0.125,5c0d30d9395bab0001eefbd3,36,,5631,Thu Mar 14 2019 15:43:00 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bar,trend,3,0,-1,0.25,5c0d30d9395bab0001eefbd3,37,,8870,Thu Mar 14 2019 15:43:10 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.833333333,1,0.937457402,0.833333333
brokenbar,trend,3,0.5,-1,0.125,5c0d30d9395bab0001eefbd3,38,,7838,Thu Mar 14 2019 15:43:20 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.916666667,1,0.950302073,0.916666667
bar,trend,2,0.5,1,0.25,5c0d30d9395bab0001eefbd3,39,,6528,Thu Mar 14 2019 15:43:28 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,4,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0.5,-1,0.25,5c0d30d9395bab0001eefbd3,40,,7109,Thu Mar 14 2019 15:43:36 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0,1,0.25,5c0d30d9395bab0001eefbd3,41,,6903,Thu Mar 14 2019 15:43:45 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.675,0.55,0.675,
bar,trend,3,0.25,-1,0.25,5c0d30d9395bab0001eefbd3,42,,6300,Thu Mar 14 2019 15:43:53 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.92115108,0.833333333
bar,trend,3,0,-1,0.125,5c0d30d9395bab0001eefbd3,43,,5883,Thu Mar 14 2019 15:44:01 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.963563681,0.916666667
bottomgradbar,trend,3,0.5,-1,0.25,5c0d30d9395bab0001eefbd3,44,,7325,Thu Mar 14 2019 15:44:10 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,4,1,1,0.833333333,1,0.919345148,0.833333333
bottomgradbar,trend,3,0,-1,0.125,5c10ccb06d1ac9000101dd34,1,1,17469,Thu Mar 14 2019 15:12:08 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.964830326,0.916666667
brokenbar,trend,2,0.5,-1,0.125,5c10ccb06d1ac9000101dd34,2,1,18330,Thu Mar 14 2019 15:12:29 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bar,trend,3,0,1,0.125,5c10ccb06d1ac9000101dd34,3,1,8765,Thu Mar 14 2019 15:12:39 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.633333333,0.55,0.581909103,0.633333333
brokenbar,trend,3,0,1,0.25,5c10ccb06d1ac9000101dd34,4,1,5682,Thu Mar 14 2019 15:12:46 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.624630562,0.716666667
bar,trend,2,0,1,0.25,5c10ccb06d1ac9000101dd34,5,1,6877,Thu Mar 14 2019 15:12:54 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,3,0.5,1,0.25,5c10ccb06d1ac9000101dd34,6,1,10592,Thu Mar 14 2019 15:13:06 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,5,1,0.55,0.716666667,0.55,0.617909265,0.716666667
bottomgradbar,trend,2,0.5,-1,0.25,5c10ccb06d1ac9000101dd34,7,1,11715,Thu Mar 14 2019 15:13:22 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.875,1,0.875,
brokenbar,trend,2,0.5,-1,0.125,5c10ccb06d1ac9000101dd34,8,1,4980,Thu Mar 14 2019 15:13:28 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bar,trend,2,0.5,-1,0.125,5c10ccb06d1ac9000101dd34,9,,11191,Thu Mar 14 2019 15:13:44 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0.25,1,0.25,5c10ccb06d1ac9000101dd34,10,,11658,Thu Mar 14 2019 15:13:58 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.650657279,0.716666667
bottomgradbar,trend,3,0,-1,0.25,5c10ccb06d1ac9000101dd34,11,,4739,Thu Mar 14 2019 15:14:04 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.903484852,0.833333333
brokenbar,trend,2,0,1,0.25,5c10ccb06d1ac9000101dd34,12,,19067,Thu Mar 14 2019 15:14:25 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0,-1,0.25,5c10ccb06d1ac9000101dd34,13,,4097,Thu Mar 14 2019 15:14:30 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.875,1,0.875,
bar,trend,3,0,1,0.125,5c10ccb06d1ac9000101dd34,14,,5486,Thu Mar 14 2019 15:14:37 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.633333333,0.55,0.584528478,0.633333333
bar,trend,3,0.5,1,0.125,5c10ccb06d1ac9000101dd34,15,,11670,Thu Mar 14 2019 15:14:50 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.633333333,0.55,0.581626883,0.633333333
bottomgradbar,trend,2,0.5,-1,0.125,5c10ccb06d1ac9000101dd34,16,,6430,Thu Mar 14 2019 15:15:00 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0.25,-1,0.125,5c10ccb06d1ac9000101dd34,17,,7321,Thu Mar 14 2019 15:15:08 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bar,trend,3,0.5,-1,0.25,5c10ccb06d1ac9000101dd34,18,,9988,Thu Mar 14 2019 15:15:20 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,4,1,1,0.833333333,1,0.902440533,0.833333333
bar,trend,2,0.5,1,0.25,5c10ccb06d1ac9000101dd34,19,,6300,Thu Mar 14 2019 15:15:28 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,5,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.25,-1,0.25,5c10ccb06d1ac9000101dd34,20,,8430,Thu Mar 14 2019 15:15:37 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,3,0.5,-1,0.125,5c10ccb06d1ac9000101dd34,21,,5690,Thu Mar 14 2019 15:15:47 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.916666667,1,0.95693307,0.916666667
brokenbar,trend,3,0,1,0.25,5c10ccb06d1ac9000101dd34,22,,7093,Thu Mar 14 2019 15:15:55 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.716666667,0.55,0.640970931,0.716666667
brokenbar,trend,2,0,-1,0.125,5c10ccb06d1ac9000101dd34,23,,7012,Thu Mar 14 2019 15:16:04 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0,1,0.125,5c10ccb06d1ac9000101dd34,24,,13854,Thu Mar 14 2019 15:16:19 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.633333333,0.55,0.598836336,0.633333333
bar,trend,2,0.25,-1,0.25,5c10ccb06d1ac9000101dd34,25,,4960,Thu Mar 14 2019 15:16:26 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,4,1,1,0.875,1,0.875,
bottomgradbar,trend,3,0.25,-1,0.125,5c10ccb06d1ac9000101dd34,26,,3785,Thu Mar 14 2019 15:16:31 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.916666667,1,0.96334539,0.916666667
brokenbar,trend,3,0.25,-1,0.125,5c10ccb06d1ac9000101dd34,27,,3859,Thu Mar 14 2019 15:16:36 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.954876439,0.916666667
bar,trend,3,0.25,1,0.125,5c10ccb06d1ac9000101dd34,28,,21133,Thu Mar 14 2019 15:17:00 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.633333333,0.55,0.581337777,0.633333333
bottomgradbar,trend,3,0.5,-1,0.25,5c10ccb06d1ac9000101dd34,29,,4970,Thu Mar 14 2019 15:17:06 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,5,1,1,0.833333333,1,0.933622767,0.833333333
bar,trend,2,0,-1,0.25,5c10ccb06d1ac9000101dd34,30,,5222,Thu Mar 14 2019 15:17:13 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.875,1,0.875,
brokenbar,trend,2,0.5,1,0.25,5c10ccb06d1ac9000101dd34,31,,9061,Thu Mar 14 2019 15:17:23 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,5,1,0.55,0.675,0.55,0.675,
bar,trend,3,0,-1,0.25,5c10ccb06d1ac9000101dd34,32,,3800,Thu Mar 14 2019 15:17:28 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.901551619,0.833333333
brokenbar,trend,2,0.5,-1,0.125,5c10ccb06d1ac9000101dd34,33,,4870,Thu Mar 14 2019 15:17:34 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.9375,1,0.9375,
brokenbar,trend,3,0.25,1,0.25,5c10ccb06d1ac9000101dd34,34,,5509,Thu Mar 14 2019 15:17:41 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.620973806,0.716666667
brokenbar,trend,3,0,-1,0.125,5c10ccb06d1ac9000101dd34,35,,3698,Thu Mar 14 2019 15:17:46 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.955582649,0.916666667
bottomgradbar,trend,2,0.5,-1,0.25,5c10ccb06d1ac9000101dd34,36,,6288,Thu Mar 14 2019 15:17:53 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,4,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0,-1,0.125,5c10ccb06d1ac9000101dd34,37,,5145,Thu Mar 14 2019 15:18:01 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.9375,1,0.9375,
bar,trend,2,0,1,0.125,5c10ccb06d1ac9000101dd34,38,,4228,Thu Mar 14 2019 15:18:06 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.25,-1,0.125,5c10ccb06d1ac9000101dd34,39,,3697,Thu Mar 14 2019 15:18:11 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bar,trend,3,0.25,1,0.25,5c10ccb06d1ac9000101dd34,40,,4591,Thu Mar 14 2019 15:18:17 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.617447898,0.716666667
bottomgradbar,trend,2,0.25,1,0.25,5c10ccb06d1ac9000101dd34,41,,5376,Thu Mar 14 2019 15:18:24 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.675,0.55,0.675,
brokenbar,trend,3,0.5,1,0.125,5c10ccb06d1ac9000101dd34,42,,7241,Thu Mar 14 2019 15:18:32 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.633333333,0.55,0.591268915,0.633333333
bar,trend,2,0.25,-1,0.125,5c10ccb06d1ac9000101dd34,43,,5235,Thu Mar 14 2019 15:18:39 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.9375,1,0.9375,
brokenbar,trend,3,0.5,-1,0.25,5c10ccb06d1ac9000101dd34,44,,5768,Thu Mar 14 2019 15:18:45 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,4,1,1,0.833333333,1,0.902231137,0.833333333
bottomgradbar,trend,3,0.5,-1,0.125,5c11b4f4d47b000001499aaf,1,1,25776,Thu Mar 14 2019 15:42:18 GMT 0100 (CET),-1,3,1,1,0.916666667,1,0.96098004,0.916666667
bottomgradbar,trend,2,0.5,1,0.25,5c11b4f4d47b000001499aaf,2,1,12816,Thu Mar 14 2019 15:42:36 GMT 0100 (CET),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,2,0.5,-1,0.25,5c11b4f4d47b000001499aaf,3,1,12967,Thu Mar 14 2019 15:42:53 GMT 0100 (CET),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0,-1,0.125,5c11b4f4d47b000001499aaf,4,1,8033,Thu Mar 14 2019 15:43:04 GMT 0100 (CET),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0.5,1,0.125,5c11b4f4d47b000001499aaf,5,1,13299,Thu Mar 14 2019 15:43:20 GMT 0100 (CET),1,3,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0,-1,0.25,5c11b4f4d47b000001499aaf,6,1,9431,Thu Mar 14 2019 15:43:31 GMT 0100 (CET),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,3,0,1,0.125,5c11b4f4d47b000001499aaf,7,1,5946,Thu Mar 14 2019 15:43:39 GMT 0100 (CET),1,3,1,0.55,0.633333333,0.55,0.594899779,0.633333333
bar,trend,3,0,1,0.25,5c11b4f4d47b000001499aaf,8,1,6133,Thu Mar 14 2019 15:43:48 GMT 0100 (CET),1,4,1,0.55,0.716666667,0.55,0.651839111,0.716666667
brokenbar,trend,2,0,1,0.25,5c11b4f4d47b000001499aaf,9,,6616,Thu Mar 14 2019 15:43:57 GMT 0100 (CET),1,3,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0,-1,0.125,5c11b4f4d47b000001499aaf,10,,10352,Thu Mar 14 2019 15:44:09 GMT 0100 (CET),1,2,0,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0,1,0.125,5c11b4f4d47b000001499aaf,11,,4820,Thu Mar 14 2019 15:44:16 GMT 0100 (CET),1,3,1,0.55,0.633333333,0.55,0.587957973,0.633333333
bar,trend,3,0.25,-1,0.125,5c11b4f4d47b000001499aaf,12,,3813,Thu Mar 14 2019 15:44:21 GMT 0100 (CET),-1,3,1,1,0.916666667,1,0.950105953,0.916666667
bottomgradbar,trend,2,0.5,1,0.125,5c11b4f4d47b000001499aaf,13,,4247,Thu Mar 14 2019 15:44:27 GMT 0100 (CET),1,3,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0,-1,0.25,5c11b4f4d47b000001499aaf,14,,6479,Thu Mar 14 2019 15:44:36 GMT 0100 (CET),-1,4,1,1,0.833333333,1,0.898981594,0.833333333
bar,trend,2,0.25,-1,0.25,5c11b4f4d47b000001499aaf,15,,4279,Thu Mar 14 2019 15:44:42 GMT 0100 (CET),-1,4,1,1,0.875,1,0.875,
bar,trend,3,0.25,1,0.25,5c11b4f4d47b000001499aaf,16,,4584,Thu Mar 14 2019 15:44:48 GMT 0100 (CET),1,4,1,0.55,0.716666667,0.55,0.635120535,0.716666667
bottomgradbar,trend,2,0.5,-1,0.25,5c11b4f4d47b000001499aaf,17,,6646,Thu Mar 14 2019 15:44:58 GMT 0100 (CET),-1,4,1,1,0.875,1,0.875,
brokenbar,trend,2,0,1,0.125,5c11b4f4d47b000001499aaf,18,,3349,Thu Mar 14 2019 15:45:05 GMT 0100 (CET),1,3,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0,1,0.25,5c11b4f4d47b000001499aaf,19,,8179,Thu Mar 14 2019 15:45:15 GMT 0100 (CET),1,3,1,0.55,0.716666667,0.55,0.6514426,0.716666667
bar,trend,2,0.25,1,0.125,5c11b4f4d47b000001499aaf,20,,6834,Thu Mar 14 2019 15:45:24 GMT 0100 (CET),1,2,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0.25,1,0.125,5c11b4f4d47b000001499aaf,21,,7698,Thu Mar 14 2019 15:45:34 GMT 0100 (CET),1,1,1,0.55,0.633333333,0.55,0.584569676,0.633333333
bottomgradbar,trend,2,0.25,-1,0.125,5c11b4f4d47b000001499aaf,22,,4663,Thu Mar 14 2019 15:45:41 GMT 0100 (CET),-1,1,1,1,0.9375,1,0.9375,
bar,trend,2,0.5,1,0.125,5c11b4f4d47b000001499aaf,23,,3446,Thu Mar 14 2019 15:45:46 GMT 0100 (CET),1,3,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0.25,-1,0.25,5c11b4f4d47b000001499aaf,24,,3712,Thu Mar 14 2019 15:45:52 GMT 0100 (CET),-1,2,1,1,0.875,1,0.875,
brokenbar,trend,2,0.5,-1,0.25,5c11b4f4d47b000001499aaf,25,,5078,Thu Mar 14 2019 15:45:59 GMT 0100 (CET),-1,2,1,1,0.875,1,0.875,
brokenbar,trend,3,0,-1,0.25,5c11b4f4d47b000001499aaf,26,,4150,Thu Mar 14 2019 15:46:05 GMT 0100 (CET),-1,1,1,1,0.833333333,1,0.91053906,0.833333333
brokenbar,trend,3,0.5,1,0.125,5c11b4f4d47b000001499aaf,27,,6396,Thu Mar 14 2019 15:46:13 GMT 0100 (CET),1,3,1,0.55,0.633333333,0.55,0.585117231,0.633333333
bottomgradbar,trend,3,0.5,-1,0.125,5c11b4f4d47b000001499aaf,28,,8549,Thu Mar 14 2019 15:46:23 GMT 0100 (CET),-1,3,1,1,0.916666667,1,0.962010253,0.916666667
bar,trend,2,0,1,0.125,5c11b4f4d47b000001499aaf,29,,7062,Thu Mar 14 2019 15:46:32 GMT 0100 (CET),1,3,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0.5,-1,0.125,5c11b4f4d47b000001499aaf,30,,4547,Thu Mar 14 2019 15:46:38 GMT 0100 (CET),-1,4,1,1,0.916666667,1,0.95639379,0.916666667
brokenbar,trend,2,0.5,1,0.125,5c11b4f4d47b000001499aaf,31,,3964,Thu Mar 14 2019 15:46:44 GMT 0100 (CET),1,3,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0.5,1,0.25,5c11b4f4d47b000001499aaf,32,,3081,Thu Mar 14 2019 15:46:49 GMT 0100 (CET),1,3,1,0.55,0.716666667,0.55,0.618126107,0.716666667
bottomgradbar,trend,3,0.25,-1,0.25,5c11b4f4d47b000001499aaf,33,,6646,Thu Mar 14 2019 15:46:57 GMT 0100 (CET),-1,3,1,1,0.833333333,1,0.91959773,0.833333333
bottomgradbar,trend,3,0.5,-1,0.25,5c11b4f4d47b000001499aaf,34,,3862,Thu Mar 14 2019 15:47:02 GMT 0100 (CET),-1,3,1,1,0.833333333,1,0.921893417,0.833333333
bar,trend,2,0,1,0.25,5c11b4f4d47b000001499aaf,35,,4585,Thu Mar 14 2019 15:47:08 GMT 0100 (CET),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,3,0,1,0.125,5c11b4f4d47b000001499aaf,36,,3465,Thu Mar 14 2019 15:47:13 GMT 0100 (CET),1,3,1,0.55,0.633333333,0.55,0.598521945,0.633333333
brokenbar,trend,2,0.25,1,0.125,5c11b4f4d47b000001499aaf,37,,3653,Thu Mar 14 2019 15:47:18 GMT 0100 (CET),1,3,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0,-1,0.125,5c11b4f4d47b000001499aaf,38,,3713,Thu Mar 14 2019 15:47:23 GMT 0100 (CET),-1,3,1,1,0.916666667,1,0.949450142,0.916666667
bar,trend,2,0.5,1,0.25,5c11b4f4d47b000001499aaf,39,,7012,Thu Mar 14 2019 15:47:31 GMT 0100 (CET),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.25,1,0.25,5c11b4f4d47b000001499aaf,40,,5199,Thu Mar 14 2019 15:47:38 GMT 0100 (CET),1,2,1,0.55,0.675,0.55,0.675,
bar,trend,3,0.5,-1,0.25,5c11b4f4d47b000001499aaf,41,,4498,Thu Mar 14 2019 15:47:44 GMT 0100 (CET),-1,3,1,1,0.833333333,1,0.920912978,0.833333333
bottomgradbar,trend,3,0.25,-1,0.125,5c11b4f4d47b000001499aaf,42,,5151,Thu Mar 14 2019 15:47:51 GMT 0100 (CET),-1,3,1,1,0.916666667,1,0.967951597,0.916666667
brokenbar,trend,3,0.25,-1,0.25,5c11b4f4d47b000001499aaf,43,,3044,Thu Mar 14 2019 15:47:56 GMT 0100 (CET),-1,2,1,1,0.833333333,1,0.909167968,0.833333333
bottomgradbar,trend,2,0,-1,0.25,5c11b4f4d47b000001499aaf,44,,8733,Thu Mar 14 2019 15:48:06 GMT 0100 (CET),-1,4,1,1,0.875,1,0.875,
bar,trend,2,0,1,0.125,5c13a2a42066db0001604e4d,1,1,17920,Thu Mar 14 2019 15:25:38 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.5,-1,0.125,5c13a2a42066db0001604e4d,2,1,15376,Thu Mar 14 2019 15:25:56 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bar,trend,3,0,1,0.25,5c13a2a42066db0001604e4d,3,1,7064,Thu Mar 14 2019 15:26:05 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.716666667,0.55,0.651359308,0.716666667
brokenbar,trend,3,0.5,1,0.25,5c13a2a42066db0001604e4d,4,1,8032,Thu Mar 14 2019 15:26:15 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.614780224,0.716666667
brokenbar,trend,2,0,1,0.125,5c13a2a42066db0001604e4d,5,1,6520,Thu Mar 14 2019 15:26:23 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0,-1,0.25,5c13a2a42066db0001604e4d,6,1,5736,Thu Mar 14 2019 15:26:30 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.932211016,0.833333333
bar,trend,2,0.5,1,0.25,5c13a2a42066db0001604e4d,7,1,4248,Thu Mar 14 2019 15:26:36 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,2,0.5,-1,0.125,5c13a2a42066db0001604e4d,8,1,4464,Thu Mar 14 2019 15:26:42 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0.25,-1,0.125,5c13a2a42066db0001604e4d,9,,5407,Thu Mar 14 2019 15:26:49 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0.5,-1,0.25,5c13a2a42066db0001604e4d,10,,7144,Thu Mar 14 2019 15:26:59 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0.5,-1,0.125,5c13a2a42066db0001604e4d,11,,5448,Thu Mar 14 2019 15:27:39 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0,-1,0.25,5c13a2a42066db0001604e4d,12,,3224,Thu Mar 14 2019 15:27:43 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.930205131,0.833333333
brokenbar,trend,2,0,-1,0.25,5c13a2a42066db0001604e4d,13,,2672,Thu Mar 14 2019 15:27:47 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.875,1,0.875,
brokenbar,trend,3,0.5,-1,0.125,5c13a2a42066db0001604e4d,14,,4672,Thu Mar 14 2019 15:27:52 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.916666667,1,0.957807797,0.916666667
brokenbar,trend,2,0.5,1,0.125,5c13a2a42066db0001604e4d,15,,4424,Thu Mar 14 2019 15:27:58 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0.5,1,0.25,5c13a2a42066db0001604e4d,16,,6168,Thu Mar 14 2019 15:28:06 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.652231198,0.716666667
bar,trend,3,0.25,-1,0.25,5c13a2a42066db0001604e4d,17,,5312,Thu Mar 14 2019 15:28:13 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.902983395,0.833333333
bar,trend,2,0.5,1,0.25,5c13a2a42066db0001604e4d,18,,4904,Thu Mar 14 2019 15:28:19 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,2,0.25,-1,0.125,5c13a2a42066db0001604e4d,19,,3976,Thu Mar 14 2019 15:28:24 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,3,0.5,1,0.25,5c13a2a42066db0001604e4d,20,,4296,Thu Mar 14 2019 15:28:29 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.653984111,0.716666667
bar,trend,3,0,-1,0.25,5c13a2a42066db0001604e4d,21,,3632,Thu Mar 14 2019 15:28:35 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.898066103,0.833333333
bar,trend,2,0,1,0.125,5c13a2a42066db0001604e4d,22,,4736,Thu Mar 14 2019 15:28:41 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.6125,0.55,0.6125,
