visType,labelType,framing,dataSize,truncationLevel,trendDirection,slope,id,index,training,rt,timestamp,qTrend,qSeverity,correct,firstX,lastX,x0,x1,x2
line,none,trend,2,0.5,-1,0.125,5c75b9f562c03b001ac30df7,32,,7884,Thu Feb 28 2019 13:26:39 GMT-0500 (GMT-05:00),-1,3,1,1,0.9375,1,0.9375,
bar,none,trend,3,0.25,-1,0.125,5c75b9f562c03b001ac30df7,33,,12291,Thu Feb 28 2019 13:26:52 GMT-0500 (GMT-05:00),-1,2,1,1,0.916666667,1,0.962775631,0.916666667
bar,none,trend,2,0.5,1,0.25,5c75b9f562c03b001ac30df7,34,,16716,Thu Feb 28 2019 13:27:10 GMT-0500 (GMT-05:00),1,3,1,0.55,0.675,0.55,0.675,
bar,none,values,3,0,-1,0.125,5c75b9f562c03b001ac30df7,35,,9223,Thu Feb 28 2019 13:27:21 GMT-0500 (GMT-05:00),-1,2,1,1,0.916666667,1,0.968036501,0.916666667
line,none,values,2,0.5,1,0.25,5c75b9f562c03b001ac30df7,36,,11786,Thu Feb 28 2019 13:27:33 GMT-0500 (GMT-05:00),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,2,0,1,0.25,5c75b9f562c03b001ac30df7,37,,7600,Thu Feb 28 2019 13:27:42 GMT-0500 (GMT-05:00),1,3,1,0.55,0.675,0.55,0.675,
bar,none,trend,3,0.5,-1,0.25,5c75b9f562c03b001ac30df7,38,,9334,Thu Feb 28 2019 13:27:54 GMT-0500 (GMT-05:00),-1,3,1,1,0.833333333,1,0.902570568,0.833333333
bar,none,values,2,0.25,1,0.125,5c75b9f562c03b001ac30df7,39,,9007,Thu Feb 28 2019 13:28:04 GMT-0500 (GMT-05:00),1,2,1,0.55,0.6125,0.55,0.6125,
line,none,values,2,0.25,1,0.25,5c75b9f562c03b001ac30df7,40,,8420,Thu Feb 28 2019 13:28:13 GMT-0500 (GMT-05:00),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,3,0,1,0.25,5c75b9f562c03b001ac30df7,41,,10004,Thu Feb 28 2019 13:28:24 GMT-0500 (GMT-05:00),1,2,1,0.55,0.716666667,0.55,0.626560929,0.716666667
line,none,values,3,0,1,0.125,5c75b9f562c03b001ac30df7,42,,7829,Thu Feb 28 2019 13:28:33 GMT-0500 (GMT-05:00),1,1,1,0.55,0.633333333,0.55,0.600560328,0.633333333
line,none,trend,3,0,1,0.25,5c75b9f562c03b001ac30df7,43,,9842,Thu Feb 28 2019 13:28:44 GMT-0500 (GMT-05:00),1,3,1,0.55,0.716666667,0.55,0.627194546,0.716666667
bar,none,values,3,0,-1,0.25,5c75b9f562c03b001ac30df7,44,,10174,Thu Feb 28 2019 13:28:55 GMT-0500 (GMT-05:00),-1,2,1,1,0.833333333,1,0.92795592,0.833333333
line,none,values,2,0.25,1,0.125,5c75b9f562c03b001ac30df7,45,,7923,Thu Feb 28 2019 13:29:04 GMT-0500 (GMT-05:00),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0,-1,0.125,5c75b9f562c03b001ac30df7,46,,9646,Thu Feb 28 2019 13:29:15 GMT-0500 (GMT-05:00),-1,2,1,1,0.9375,1,0.9375,
bar,none,trend,2,0.25,1,0.125,5c75b9f562c03b001ac30df7,47,,8657,Thu Feb 28 2019 13:29:25 GMT-0500 (GMT-05:00),1,2,1,0.55,0.6125,0.55,0.6125,
line,none,trend,2,0.5,-1,0.25,5c75b9f562c03b001ac30df7,48,,9266,Thu Feb 28 2019 13:29:35 GMT-0500 (GMT-05:00),-1,4,1,1,0.875,1,0.875,
bar,none,trend,3,0.25,-1,0.25,5c75b9f562c03b001ac30df7,49,,9036,Thu Feb 28 2019 13:29:45 GMT-0500 (GMT-05:00),-1,3,1,1,0.833333333,1,0.928977721,0.833333333
line,none,values,2,0.5,-1,0.125,5c75b9f562c03b001ac30df7,50,,15847,Thu Feb 28 2019 13:30:02 GMT-0500 (GMT-05:00),-1,3,1,1,0.9375,1,0.9375,
line,none,trend,3,0.25,-1,0.25,5c75b9f562c03b001ac30df7,51,,12573,Thu Feb 28 2019 13:30:16 GMT-0500 (GMT-05:00),-1,5,1,1,0.833333333,1,0.898269959,0.833333333
bar,none,values,2,0,1,0.25,5c75b9f562c03b001ac30df7,52,,7384,Thu Feb 28 2019 13:30:25 GMT-0500 (GMT-05:00),1,2,1,0.55,0.675,0.55,0.675,
line,none,values,2,0,1,0.125,5c75b9f562c03b001ac30df7,53,,6018,Thu Feb 28 2019 13:30:32 GMT-0500 (GMT-05:00),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,2,0,-1,0.125,5c75b9f562c03b001ac30df7,54,,11450,Thu Feb 28 2019 13:30:45 GMT-0500 (GMT-05:00),-1,1,1,1,0.9375,1,0.9375,
line,none,trend,2,0.25,1,0.25,5c75b9f562c03b001ac30df7,55,,9203,Thu Feb 28 2019 13:30:55 GMT-0500 (GMT-05:00),1,3,1,0.55,0.675,0.55,0.675,
bar,none,values,2,0.25,-1,0.25,5c75b9f562c03b001ac30df7,56,,9951,Thu Feb 28 2019 13:31:06 GMT-0500 (GMT-05:00),-1,3,1,1,0.875,1,0.875,
line,none,values,3,0.5,1,0.125,5c7744d89782c300191ccc4f,1,1,12496,Thu Feb 28 2019 13:00:58 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.633333333,0.55,0.587122441,0.633333333
bar,none,values,2,0.5,1,0.25,5c7744d89782c300191ccc4f,2,1,13485,Thu Feb 28 2019 13:01:13 GMT-0500 (Eastern Standard Time),1,1,1,0.55,0.675,0.55,0.675,
line,none,trend,2,0,1,0.25,5c7744d89782c300191ccc4f,3,1,9780,Thu Feb 28 2019 13:01:24 GMT-0500 (Eastern Standard Time),1,1,1,0.55,0.675,0.55,0.675,
bar,none,values,2,0.5,1,0.25,5c7744d89782c300191ccc4f,4,1,9906,Thu Feb 28 2019 13:01:35 GMT-0500 (Eastern Standard Time),1,1,1,0.55,0.675,0.55,0.675,
bar,none,values,2,0,1,0.125,5c7744d89782c300191ccc4f,5,1,10356,Thu Feb 28 2019 13:01:46 GMT-0500 (Eastern Standard Time),1,1,1,0.55,0.6125,0.55,0.6125,
bar,none,values,3,0,-1,0.125,5c7744d89782c300191ccc4f,6,1,19018,Thu Feb 28 2019 13:02:06 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.957076608,0.916666667
bar,none,trend,3,0,1,0.25,5c7744d89782c300191ccc4f,7,1,5023,Thu Feb 28 2019 13:02:13 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.716666667,0.55,0.619255976,0.716666667
line,none,values,3,0.5,-1,0.125,5c7744d89782c300191ccc4f,8,1,14269,Thu Feb 28 2019 13:02:28 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.956917592,0.916666667
bar,none,values,3,0.25,1,0.125,5c7744d89782c300191ccc4f,9,,5681,Thu Feb 28 2019 13:02:35 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.633333333,0.55,0.585468965,0.633333333
bar,none,trend,2,0,-1,0.25,5c7744d89782c300191ccc4f,10,,6793,Thu Feb 28 2019 13:02:43 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.875,1,0.875,
bar,none,values,3,0.5,1,0.25,5c7744d89782c300191ccc4f,11,,6005,Thu Feb 28 2019 13:02:50 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.716666667,0.55,0.643208791,0.716666667
bar,none,trend,2,0,1,0.125,5c7744d89782c300191ccc4f,12,,5660,Thu Feb 28 2019 13:02:56 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.6125,0.55,0.6125,
line,none,trend,2,0.5,-1,0.25,5c7744d89782c300191ccc4f,13,,5228,Thu Feb 28 2019 13:03:02 GMT-0500 (Eastern Standard Time),-1,4,1,1,0.875,1,0.875,
bar,none,trend,3,0.5,1,0.125,5c7744d89782c300191ccc4f,14,,8184,Thu Feb 28 2019 13:03:11 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.633333333,0.55,0.59475525,0.633333333
bar,none,values,2,0.25,-1,0.125,5c7744d89782c300191ccc4f,15,,5272,Thu Feb 28 2019 13:03:17 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.9375,1,0.9375,
line,none,trend,2,0,-1,0.25,5c7744d89782c300191ccc4f,16,,4812,Thu Feb 28 2019 13:03:23 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.875,1,0.875,
bar,none,values,2,0,1,0.25,5c7744d89782c300191ccc4f,17,,5942,Thu Feb 28 2019 13:03:30 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.675,0.55,0.675,
line,none,trend,3,0,1,0.25,5c7744d89782c300191ccc4f,18,,9832,Thu Feb 28 2019 13:04:04 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.716666667,0.55,0.643570414,0.716666667
bar,none,values,2,0,1,0.125,5c7744d89782c300191ccc4f,19,,10241,Thu Feb 28 2019 13:04:16 GMT-0500 (Eastern Standard Time),1,1,1,0.55,0.6125,0.55,0.6125,
bar,none,values,3,0,-1,0.25,5c7744d89782c300191ccc4f,20,,7901,Thu Feb 28 2019 13:04:25 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.833333333,1,0.930486982,0.833333333
bar,none,values,2,0.5,-1,0.125,5c7744d89782c300191ccc4f,21,,6536,Thu Feb 28 2019 13:04:32 GMT-0500 (Eastern Standard Time),-1,4,1,1,0.9375,1,0.9375,
bar,none,values,2,0.25,1,0.25,5c7744d89782c300191ccc4f,22,,4819,Thu Feb 28 2019 13:04:38 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.675,0.55,0.675,
bar,none,trend,3,0.25,1,0.25,5c7744d89782c300191ccc4f,23,,4076,Thu Feb 28 2019 13:04:43 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.716666667,0.55,0.613567701,0.716666667
line,none,values,2,0.5,-1,0.125,5c7744d89782c300191ccc4f,24,,6528,Thu Feb 28 2019 13:04:50 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.9375,1,0.9375,
line,none,values,3,0,-1,0.25,5c7744d89782c300191ccc4f,25,,5373,Thu Feb 28 2019 13:04:56 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.833333333,1,0.935481855,0.833333333
line,none,trend,3,0,1,0.125,5c7744d89782c300191ccc4f,26,,7033,Thu Feb 28 2019 13:05:04 GMT-0500 (Eastern Standard Time),1,1,1,0.55,0.633333333,0.55,0.5820176,0.633333333
bar,none,values,3,0.25,1,0.25,5c7744d89782c300191ccc4f,27,,6070,Thu Feb 28 2019 13:05:10 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.716666667,0.55,0.626913344,0.716666667
line,none,values,2,0,-1,0.25,5c7744d89782c300191ccc4f,28,,4241,Thu Feb 28 2019 13:05:16 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.875,1,0.875,
line,none,trend,2,0,-1,0.125,5c7744d89782c300191ccc4f,29,,20514,Thu Feb 28 2019 13:05:38 GMT-0500 (Eastern Standard Time),-1,1,1,1,0.9375,1,0.9375,
line,none,trend,3,0.5,1,0.125,5c7744d89782c300191ccc4f,30,,5317,Thu Feb 28 2019 13:05:44 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.633333333,0.55,0.589525764,0.633333333
line,none,values,3,0.25,-1,0.125,5c7744d89782c300191ccc4f,31,,3753,Thu Feb 28 2019 13:05:48 GMT-0500 (Eastern Standard Time),1,1,0,1,0.916666667,1,0.966881098,0.916666667
line,none,trend,3,0.25,1,0.25,5c7744d89782c300191ccc4f,32,,6573,Thu Feb 28 2019 13:05:55 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.716666667,0.55,0.634736552,0.716666667
bar,none,trend,2,0.25,-1,0.25,5c7744d89782c300191ccc4f,33,,6585,Thu Feb 28 2019 13:06:03 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.875,1,0.875,
line,none,trend,2,0.5,1,0.125,5c7744d89782c300191ccc4f,34,,4125,Thu Feb 28 2019 13:06:08 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,3,0,1,0.125,5c7744d89782c300191ccc4f,35,,6000,Thu Feb 28 2019 13:06:14 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.633333333,0.55,0.591860114,0.633333333
line,none,values,2,0.5,-1,0.25,5c7744d89782c300191ccc4f,36,,5775,Thu Feb 28 2019 13:06:21 GMT-0500 (Eastern Standard Time),-1,5,1,1,0.875,1,0.875,
line,none,trend,2,0.25,1,0.125,5c7744d89782c300191ccc4f,37,,6210,Thu Feb 28 2019 13:06:28 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0.5,1,0.25,5c7744d89782c300191ccc4f,38,,6979,Thu Feb 28 2019 13:06:35 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.675,0.55,0.675,
line,none,values,2,0,1,0.125,5c7744d89782c300191ccc4f,39,,4894,Thu Feb 28 2019 13:06:41 GMT-0500 (Eastern Standard Time),1,1,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,3,0,-1,0.25,5c7744d89782c300191ccc4f,40,,5158,Thu Feb 28 2019 13:06:47 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.833333333,1,0.920424312,0.833333333
bar,none,trend,2,0.5,-1,0.25,5c7744d89782c300191ccc4f,41,,17609,Thu Feb 28 2019 13:07:06 GMT-0500 (Eastern Standard Time),-1,5,1,1,0.875,1,0.875,
bar,none,trend,3,0.25,-1,0.125,5c7744d89782c300191ccc4f,42,,8595,Thu Feb 28 2019 13:07:38 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.916666667,1,0.960188617,0.916666667
line,none,values,3,0.5,1,0.25,5c7744d89782c300191ccc4f,43,,4958,Thu Feb 28 2019 13:07:44 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.716666667,0.55,0.629654031,0.716666667
bar,none,trend,2,0.25,1,0.125,5c7744d89782c300191ccc4f,44,,3797,Thu Feb 28 2019 13:07:48 GMT-0500 (Eastern Standard Time),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,values,3,0,-1,0.125,5c7744d89782c300191ccc4f,45,,6640,Thu Feb 28 2019 13:07:56 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.96137518,0.916666667
line,none,trend,3,0.25,-1,0.125,5c7744d89782c300191ccc4f,46,,12887,Thu Feb 28 2019 13:08:38 GMT-0500 (Eastern Standard Time),-1,2,1,1,0.916666667,1,0.966286944,0.916666667
line,none,values,3,0.25,-1,0.25,5c7744d89782c300191ccc4f,47,,7872,Thu Feb 28 2019 13:08:46 GMT-0500 (Eastern Standard Time),-1,4,1,1,0.833333333,1,0.932549928,0.833333333
line,none,values,3,0,1,0.125,5c7744d89782c300191ccc4f,48,,4476,Thu Feb 28 2019 13:08:51 GMT-0500 (Eastern Standard Time),1,2,1,0.55,0.633333333,0.55,0.601890878,0.633333333
line,none,trend,3,0.5,-1,0.25,5c7744d89782c300191ccc4f,49,,12361,Thu Feb 28 2019 13:09:13 GMT-0500 (Eastern Standard Time),-1,4,1,1,0.833333333,1,0.923956704,0.833333333
bar,none,trend,2,0.5,-1,0.125,5c7744d89782c300191ccc4f,50,,5816,Thu Feb 28 2019 13:09:30 GMT-0500 (Eastern Standard Time),-1,3,1,1,0.9375,1,0.9375,
bar,none,values,3,0.5,1,0.125,5c7744d89782c300191ccc4f,51,,6726,Thu Feb 28 2019 13:09:38 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.633333333,0.55,0.593373226,0.633333333
line,none,values,2,0.25,1,0.125,5c7744d89782c300191ccc4f,52,,24947,Thu Feb 28 2019 13:10:04 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.6125,0.55,0.6125,
line,none,values,3,0.5,1,0.125,5c7744d89782c300191ccc4f,53,,5960,Thu Feb 28 2019 13:10:11 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.633333333,0.55,0.600108352,0.633333333
line,none,values,2,0.25,-1,0.25,5c7744d89782c300191ccc4f,54,,4685,Thu Feb 28 2019 13:10:16 GMT-0500 (Eastern Standard Time),-1,4,1,1,0.875,1,0.875,
bar,none,trend,3,0.5,1,0.25,5c7744d89782c300191ccc4f,55,,4686,Thu Feb 28 2019 13:10:21 GMT-0500 (Eastern Standard Time),1,5,1,0.55,0.716666667,0.55,0.615356982,0.716666667
line,none,trend,2,0.25,1,0.25,5c7744d89782c300191ccc4f,56,,3431,Thu Feb 28 2019 13:10:25 GMT-0500 (Eastern Standard Time),1,4,1,0.55,0.675,0.55,0.675,
bar,none,trend,3,0.5,-1,0.125,5c7758ca8b75ee0001b6f644,1,1,19680,Thu Feb 28 2019 10:21:28 GMT-0800 (PST),-1,2,1,1,0.916666667,1,0.963319317,0.916666667
bar,none,trend,3,0,-1,0.25,5c7758ca8b75ee0001b6f644,2,1,27474,Thu Feb 28 2019 10:22:00 GMT-0800 (PST),-1,3,1,1,0.833333333,1,0.936917893,0.833333333
line,none,trend,3,0,-1,0.25,5c7758ca8b75ee0001b6f644,3,1,15622,Thu Feb 28 2019 10:22:20 GMT-0800 (PST),-1,2,1,1,0.833333333,1,0.908036196,0.833333333
bar,none,values,3,0.5,1,0.125,5c7758ca8b75ee0001b6f644,4,1,23410,Thu Feb 28 2019 10:22:45 GMT-0800 (PST),1,4,1,0.55,0.633333333,0.55,0.600042862,0.633333333
line,none,values,3,0.5,1,0.25,5c7758ca8b75ee0001b6f644,5,1,19949,Thu Feb 28 2019 10:23:07 GMT-0800 (PST),1,4,1,0.55,0.716666667,0.55,0.641946887,0.716666667
bar,none,trend,3,0.5,1,0.25,5c7758ca8b75ee0001b6f644,6,1,13022,Thu Feb 28 2019 10:23:22 GMT-0800 (PST),1,4,1,0.55,0.716666667,0.55,0.642216207,0.716666667
line,none,values,3,0,1,0.125,5c7758ca8b75ee0001b6f644,7,1,19487,Thu Feb 28 2019 10:23:43 GMT-0800 (PST),1,2,1,0.55,0.633333333,0.55,0.583330942,0.633333333
line,none,trend,2,0,-1,0.125,5c7758ca8b75ee0001b6f644,8,1,15289,Thu Feb 28 2019 10:24:00 GMT-0800 (PST),-1,2,1,1,0.9375,1,0.9375,
bar,none,trend,3,0.25,-1,0.125,5c7758ca8b75ee0001b6f644,9,,12351,Thu Feb 28 2019 10:24:14 GMT-0800 (PST),-1,2,1,1,0.916666667,1,0.948764429,0.916666667
line,none,values,2,0.25,1,0.125,5c7758ca8b75ee0001b6f644,10,,20517,Thu Feb 28 2019 10:24:36 GMT-0800 (PST),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,values,2,0,-1,0.25,5c7758ca8b75ee0001b6f644,11,,14240,Thu Feb 28 2019 10:24:52 GMT-0800 (PST),-1,3,1,1,0.875,1,0.875,
bar,none,values,2,0.5,1,0.125,5c7758ca8b75ee0001b6f644,12,,21701,Thu Feb 28 2019 10:25:15 GMT-0800 (PST),1,3,1,0.55,0.6125,0.55,0.6125,
line,none,values,3,0.25,1,0.125,5c7758ca8b75ee0001b6f644,13,,26804,Thu Feb 28 2019 10:25:43 GMT-0800 (PST),1,2,1,0.55,0.633333333,0.55,0.594274449,0.633333333
line,none,values,3,0,1,0.125,5c7758ca8b75ee0001b6f644,14,,10115,Thu Feb 28 2019 10:25:55 GMT-0800 (PST),1,2,1,0.55,0.633333333,0.55,0.587075221,0.633333333
line,none,trend,3,0.5,1,0.25,5c7758ca8b75ee0001b6f644,15,,19575,Thu Feb 28 2019 10:26:16 GMT-0800 (PST),1,4,1,0.55,0.716666667,0.55,0.636868549,0.716666667
bar,none,trend,2,0,-1,0.25,5c7758ca8b75ee0001b6f644,16,,26892,Thu Feb 28 2019 10:26:56 GMT-0800 (PST),-1,3,1,1,0.875,1,0.875,
bar,none,values,3,0,1,0.25,5c7758ca8b75ee0001b6f644,17,,17806,Thu Feb 28 2019 10:27:17 GMT-0800 (PST),1,3,1,0.55,0.716666667,0.55,0.636960089,0.716666667
line,none,trend,2,0.25,1,0.125,5c7758ca8b75ee0001b6f644,18,,14671,Thu Feb 28 2019 10:27:33 GMT-0800 (PST),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,values,3,0.25,-1,0.125,5c7758ca8b75ee0001b6f644,19,,17733,Thu Feb 28 2019 10:27:51 GMT-0800 (PST),-1,3,1,1,0.916666667,1,0.966964364,0.916666667
line,none,trend,2,0.5,-1,0.125,5c7758ca8b75ee0001b6f644,20,,7459,Thu Feb 28 2019 10:27:59 GMT-0800 (PST),-1,2,1,1,0.9375,1,0.9375,
line,none,trend,2,0,-1,0.125,5c7758ca8b75ee0001b6f644,21,,14744,Thu Feb 28 2019 10:28:16 GMT-0800 (PST),-1,2,1,1,0.9375,1,0.9375,
bar,none,trend,3,0.5,1,0.25,5c7758ca8b75ee0001b6f644,22,,7830,Thu Feb 28 2019 10:28:26 GMT-0800 (PST),1,4,1,0.55,0.716666667,0.55,0.634824649,0.716666667
bar,none,values,3,0.5,-1,0.125,5c7758ca8b75ee0001b6f644,23,,11788,Thu Feb 28 2019 10:28:39 GMT-0800 (PST),-1,3,1,1,0.916666667,1,0.967336933,0.916666667
bar,none,values,3,0.25,-1,0.25,5c7758ca8b75ee0001b6f644,24,,15863,Thu Feb 28 2019 10:28:56 GMT-0800 (PST),-1,3,1,1,0.833333333,1,0.916470993,0.833333333
line,none,values,2,0,-1,0.25,5c7758ca8b75ee0001b6f644,25,,12243,Thu Feb 28 2019 10:29:10 GMT-0800 (PST),-1,3,1,1,0.875,1,0.875,
bar,none,trend,3,0.25,-1,0.25,5c7758ca8b75ee0001b6f644,26,,26807,Thu Feb 28 2019 10:29:38 GMT-0800 (PST),-1,3,1,1,0.833333333,1,0.919452642,0.833333333
line,none,trend,3,0,1,0.25,5c7758ca8b75ee0001b6f644,27,,11120,Thu Feb 28 2019 10:29:50 GMT-0800 (PST),1,4,1,0.55,0.716666667,0.55,0.612594161,0.716666667
bar,none,values,2,0,-1,0.125,5c7758ca8b75ee0001b6f644,28,,39514,Thu Feb 28 2019 10:30:31 GMT-0800 (PST),-1,2,1,1,0.9375,1,0.9375,
bar,none,trend,3,0,-1,0.25,5c7758ca8b75ee0001b6f644,29,,9990,Thu Feb 28 2019 10:30:42 GMT-0800 (PST),-1,3,1,1,0.833333333,1,0.903765194,0.833333333
line,none,trend,2,0.5,-1,0.25,5c7758ca8b75ee0001b6f644,30,,18995,Thu Feb 28 2019 10:31:02 GMT-0800 (PST),-1,4,1,1,0.875,1,0.875,
bar,none,trend,2,0.5,1,0.125,5c7758ca8b75ee0001b6f644,31,,10951,Thu Feb 28 2019 10:31:21 GMT-0800 (PST),1,3,1,0.55,0.6125,0.55,0.6125,
line,none,trend,3,0,1,0.125,5c7758ca8b75ee0001b6f644,32,,6074,Thu Feb 28 2019 10:31:30 GMT-0800 (PST),1,3,1,0.55,0.633333333,0.55,0.593676987,0.633333333
bar,none,trend,2,0.25,1,0.25,5c7758ca8b75ee0001b6f644,33,,46053,Thu Feb 28 2019 10:32:18 GMT-0800 (PST),1,4,1,0.55,0.675,0.55,0.675,
bar,none,values,2,0.25,1,0.125,5c7758ca8b75ee0001b6f644,34,,9141,Thu Feb 28 2019 10:32:28 GMT-0800 (PST),1,3,1,0.55,0.6125,0.55,0.6125,
bar,none,trend,2,0,-1,0.125,5c7758ca8b75ee0001b6f644,35,,28780,Thu Feb 28 2019 10:33:00 GMT-0800 (PST),-1,1,1,1,0.9375,1,0.9375,
line,none,values,2,0.25,1,0.25,5c7758ca8b75ee0001b6f644,36,,49153,Thu Feb 28 2019 10:33:59 GMT-0800 (PST),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,2,0.5,1,0.125,5c7758ca8b75ee0001b6f644,37,,17315,Thu Feb 28 2019 10:34:18 GMT-0800 (PST),1,4,1,0.55,0.6125,0.55,0.6125,
bar,none,values,3,0,-1,0.125,5c7758ca8b75ee0001b6f644,38,,89106,Thu Feb 28 2019 10:35:49 GMT-0800 (PST),-1,2,1,1,0.916666667,1,0.966418245,0.916666667
line,none,values,3,0.5,-1,0.125,5c7758ca8b75ee0001b6f644,39,,7502,Thu Feb 28 2019 10:36:03 GMT-0800 (PST),-1,3,1,1,0.916666667,1,0.95549934,0.916666667
bar,none,trend,3,0.5,-1,0.125,5c7758ca8b75ee0001b6f644,40,,12409,Thu Feb 28 2019 10:36:17 GMT-0800 (PST),-1,3,1,1,0.916666667,1,0.950649194,0.916666667
bar,none,trend,2,0.5,-1,0.25,5c7758ca8b75ee0001b6f644,41,,14628,Thu Feb 28 2019 10:36:33 GMT-0800 (PST),-1,4,1,1,0.875,1,0.875,
line,none,trend,2,0.25,1,0.25,5c7758ca8b75ee0001b6f644,42,,6200,Thu Feb 28 2019 10:36:52 GMT-0800 (PST),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,2,0,1,0.125,5c7758ca8b75ee0001b6f644,43,,11966,Thu Feb 28 2019 10:37:05 GMT-0800 (PST),1,2,1,0.55,0.6125,0.55,0.6125,
bar,none,values,3,0.5,-1,0.25,5c7758ca8b75ee0001b6f644,44,,41006,Thu Feb 28 2019 10:37:47 GMT-0800 (PST),-1,3,1,1,0.833333333,1,0.931780364,0.833333333
bar,none,trend,2,0.25,1,0.125,5c7758ca8b75ee0001b6f644,45,,6198,Thu Feb 28 2019 10:37:54 GMT-0800 (PST),1,2,1,0.55,0.6125,0.55,0.6125,
line,none,trend,3,0.5,-1,0.125,5c7758ca8b75ee0001b6f644,46,,4538,Thu Feb 28 2019 10:38:00 GMT-0800 (PST),-1,2,1,1,0.916666667,1,0.962859738,0.916666667
line,none,trend,2,0,1,0.25,5c7758ca8b75ee0001b6f644,47,,14492,Thu Feb 28 2019 10:38:15 GMT-0800 (PST),1,3,1,0.55,0.675,0.55,0.675,
line,none,values,3,0,1,0.25,5c7758ca8b75ee0001b6f644,48,,45419,Thu Feb 28 2019 10:39:02 GMT-0800 (PST),1,4,1,0.55,0.716666667,0.55,0.625814168,0.716666667
line,none,trend,3,0.25,-1,0.25,5c7758ca8b75ee0001b6f644,49,,12804,Thu Feb 28 2019 10:39:16 GMT-0800 (PST),-1,4,1,1,0.833333333,1,0.900592194,0.833333333
line,none,values,3,0.25,1,0.25,5c7758ca8b75ee0001b6f644,50,,15789,Thu Feb 28 2019 10:39:33 GMT-0800 (PST),1,3,1,0.55,0.716666667,0.55,0.63902311,0.716666667
line,none,values,3,0.5,1,0.25,5c7758ca8b75ee0001b6f644,51,,11038,Thu Feb 28 2019 10:39:46 GMT-0800 (PST),1,4,1,0.55,0.716666667,0.55,0.640301315,0.716666667
line,none,trend,3,0.25,1,0.125,5c7758ca8b75ee0001b6f644,52,,8245,Thu Feb 28 2019 10:39:56 GMT-0800 (PST),1,3,1,0.55,0.633333333,0.55,0.593242887,0.633333333
bar,none,values,2,0.25,1,0.25,5c7758ca8b75ee0001b6f644,53,,9139,Thu Feb 28 2019 10:40:06 GMT-0800 (PST),1,3,1,0.55,0.675,0.55,0.675,
bar,none,trend,3,0,-1,0.125,5c7758ca8b75ee0001b6f644,54,,16991,Thu Feb 28 2019 10:40:24 GMT-0800 (PST),-1,1,1,1,0.916666667,1,0.948207533,0.916666667
bar,none,values,2,0.5,1,0.25,5c7758ca8b75ee0001b6f644,55,,14935,Thu Feb 28 2019 10:40:41 GMT-0800 (PST),1,4,1,0.55,0.675,0.55,0.675,
line,none,values,2,0.5,-1,0.25,5c7758ca8b75ee0001b6f644,56,,7673,Thu Feb 28 2019 10:40:50 GMT-0800 (PST),-1,4,1,1,0.875,1,0.875,
